nr_municipio;nb_municipio;latitude_municipio;longitude_municipio;cd_municipio_ibge;ae_municipio
2008.0;Poço das Trincheiras - AL;-9.313;-37.286;2707206;291.937
2016.0;Santana do Ipanema - AL;-9.378;-37.245;2708006;437.877
2020.0;São José da Tapera - AL;-9.558;-37.381;2708402;495.11
2032.0;Senador Rui Palmeira - AL;-9.354;-37.507;2708956;342.723
1944.0;Belém - AL;-9.571;-36.492;2700805;48.63
1948.0;Cacimbinhas - AL;-9.4;-36.99;2701209;272.98
1967.0;Igaci - AL;-9.537;-36.634;2703106;334.453
1984.0;Maribondo - AL;-9.577;-36.305;2704807;174.281
1985.0;Mar Vermelho - AL;-9.448;-36.388;2704906;93.102
1989.0;Minador do Negrão - AL;-9.305;-36.865;2705309;167.606
1999.0;Palmeira dos Índios - AL;-9.407;-36.628;2706307;452.706
2002.0;Paulo Jacinto - AL;-9.366;-36.37;2706604;118.457
2012.0;Quebrangulo - AL;-9.319;-36.471;2707602;319.832
2026.0;Tanque d'Arca - AL;-9.532;-36.433;2709004;129.509
1908.0;Estrela de Alagoas - AL;-9.39;-36.76;2702553;259.77
1940.0;Atalaia - AL;-9.502;-36.023;2700409;528.772
1947.0;Branquinha - AL;-9.246;-36.015;2701100;166.323
1949.0;Cajueiro - AL;-9.397;-36.154;2701308;124.263
1953.0;Capela - AL;-9.408;-36.074;2701704;242.618
1955.0;Chã Preta - AL;-9.255;-36.296;2701902;172.85
1957.0;Colônia Leopoldina - AL;-8.909;-35.725;2702108;207.893
1964.0;Flexeiras - AL;-9.273;-35.715;2702801;333.222
1966.0;Ibateguara - AL;-8.973;-35.939;2703007;265.314
1971.0;Jacuípe - AL;-8.842;-35.46;2703502;210.384
1974.0;Joaquim Gomes - AL;-9.133;-35.748;2703809;298.291
1975.0;Jundiá - AL;-8.935;-35.574;2703908;92.224
1991.0;Murici - AL;-9.307;-35.943;2705507;426.818
1992.0;Novo Lino - AL;-8.915;-35.647;2705606;233.409
2006.0;Pindoba - AL;-9.475;-36.29;2707008;117.595
2017.0;Santana do Mundaú - AL;-9.168;-36.222;2708105;224.812
2019.0;São José da Laje - AL;-9.01;-36.058;2708303;256.642
2029.0;União dos Palmares - AL;-9.163;-36.032;2709301;420.66
2030.0;Viçosa - AL;-9.371;-36.241;2709400;343.357
559.0;Campestre - AL;-8.846;-35.568;2701357;66.386
1941.0;Barra de Santo Antônio - AL;-9.405;-35.507;2700508;138.434
1972.0;Japaratinga - AL;-9.088;-35.258;2703601;85.948
1981.0;Maragogi - AL;-9.012;-35.222;2704500;334.044
1987.0;Matriz de Camaragibe - AL;-9.152;-35.533;2705101;219.992
2001.0;Passo de Camaragibe - AL;-9.238;-35.493;2706505;244.473
2009.0;Porto Calvo - AL;-9.045;-35.398;2707305;307.915
2010.0;Porto de Pedras - AL;-9.158;-35.295;2707404;257.656
2021.0;São Luís do Quitunde - AL;-9.318;-35.561;2708501;397.175
2023.0;São Miguel dos Milagres - AL;-9.266;-35.373;2708709;76.744
1907.0;Paripueira - AL;-9.465;-35.552;2706448;92.973
1938.0;Anadia - AL;-9.684;-36.304;2700201;189.473
1939.0;Arapiraca - AL;-9.752;-36.661;2700300;356.181
1951.0;Campo Grande - AL;-9.958;-36.792;2701506;167.321
1956.0;Coité do Nóia - AL;-9.632;-36.579;2702009;88.51
1962.0;Feira Grande - AL;-9.9;-36.678;2702603;172.747
1965.0;Girau do Ponciano - AL;-9.884;-36.829;2702900;500.62
1976.0;Junqueiro - AL;-9.925;-36.476;2704005;241.593
1977.0;Lagoa da Canoa - AL;-9.83;-36.738;2704104;88.45
1978.0;Limoeiro de Anadia - AL;-9.741;-36.503;2704203;315.778
1995.0;Olho d'Água Grande - AL;-10.058;-36.817;2705903;118.51
2018.0;São Brás - AL;-10.128;-36.901;2708204;139.945
2024.0;São Sebastião - AL;-9.934;-36.554;2708808;315.105
2027.0;Taquarana - AL;-9.645;-36.497;2709103;166.046
2028.0;Traipu - AL;-9.971;-37.003;2709202;697.967
2031.0;Craíbas - AL;-9.618;-36.768;2702355;271.333
970.0;Teotônio Vilela - AL;-9.905;-36.353;2709152;297.881
1942.0;Barra de São Miguel - AL;-9.84;-35.908;2700607;76.616
1946.0;Boca da Mata - AL;-9.641;-36.22;2701001;186.529
1950.0;Campo Alegre - AL;-9.782;-36.351;2701407;295.101
1959.0;Coruripe - AL;-10.126;-36.176;2702306;918.212
2014.0;Roteiro - AL;-9.833;-35.978;2707800;129.29
2022.0;São Miguel dos Campos - AL;-9.781;-36.094;2708600;360.793
1958.0;Coqueiro Seco - AL;-9.638;-35.803;2702207;39.73
1979.0;Maceió - AL;-9.666;-35.735;2704302;503.072
1983.0;Marechal Deodoro - AL;-9.71;-35.895;2704708;331.682
2005.0;Pilar - AL;-9.597;-35.957;2706901;249.714
2013.0;Rio Largo - AL;-9.478;-35.853;2707701;306.327
2015.0;Santa Luzia do Norte - AL;-9.603;-35.822;2707909;29.604
2025.0;Satuba - AL;-9.563;-35.824;2708907;42.628
1963.0;Feliz Deserto - AL;-10.292;-36.306;2702702;91.839
1968.0;Igreja Nova - AL;-10.125;-36.662;2703205;427.424
2003.0;Penedo - AL;-10.29;-36.586;2706703;689.16
2004.0;Piaçabuçu - AL;-10.406;-36.434;2706802;240.014
2011.0;Porto Real do Colégio - AL;-10.186;-36.84;2707503;240.521
2148.0;Canindé de São Francisco - SE;-9.642;-37.788;2801207;902.246
2161.0;Gararu - SE;-9.968;-37.083;2802403;654.994
2178.0;Monte Alegre de Sergipe - SE;-10.027;-37.562;2804201;407.408
2181.0;Nossa Senhora da Glória - SE;-10.218;-37.42;2804508;756.49
2190.0;Poço Redondo - SE;-9.806000000000001;-37.685;2805406;1232.123
2137.0;Amparo de São Francisco - SE;-10.134;-36.93;2800100;35.133
2143.0;Brejo Grande - SE;-10.429;-36.466;2800704;148.858
2147.0;Canhoba - SE;-10.138;-36.985;2801108;170.289
2163.0;Ilha das Flores - SE;-10.436;-36.54;2802700;54.64
2180.0;Neópolis - SE;-10.32;-36.579;2804409;265.952
2183.0;Nossa Senhora de Lourdes - SE;-10.079;-37.058;2804706;81.061
2185.0;Pacatuba - SE;-10.453;-36.651;2804904;373.818
2193.0;Propriá - SE;-10.211;-36.84;2805703;89.122
1910.0;Santana do São Francisco - SE;-10.291;-36.608;2806404;45.62
2209.0;Telha - SE;-10.208;-36.884;2807303;49.027
2138.0;Aquidabã - SE;-10.281;-37.019;2800209;359.286
2150.0;Carira - SE;-10.361;-37.701;2801405;636.402
2152.0;Cedro de São João - SE;-10.252;-36.884;2801603;83.71
2154.0;Nossa Senhora Aparecida - SE;-10.443;-37.489;2804458;340.38
2155.0;Cumbe - SE;-10.355;-37.183;2801900;128.597
2158.0;Feira Nova - SE;-10.264;-37.313;2802205;184.933
2159.0;Frei Paulo - SE;-10.549;-37.534;2802304;400.363
2162.0;Gracho Cardoso - SE;-10.227;-37.198;2802601;242.062
2167.0;Itabi - SE;-10.126;-37.103;2803104;184.423
2170.0;Japoatã - SE;-10.347;-36.801;2803401;407.421
2179.0;Muribeca - SE;-10.427;-36.959;2804300;75.863
2182.0;Nossa Senhora das Dores - SE;-10.492;-37.193;2804607;483.35
2186.0;Pedra Mole - SE;-10.617;-37.687;2805000;82.026
2188.0;Pinhão - SE;-10.567;-37.723;2805208;155.888
2196.0;Ribeirópolis - SE;-10.539;-37.417;2806008;258.534
2205.0;São Francisco - SE;-10.333;-36.888;2806909;83.854
2206.0;São Miguel do Aleixo - SE;-10.388;-37.381;2807006;144.089
2149.0;Capela - SE;-10.503;-37.053;2801306;442.744
2151.0;Carmópolis - SE;-10.648;-36.989;2801504;45.905
2156.0;Divina Pastora - SE;-10.689;-37.148;2802007;91.792
2160.0;General Maynard - SE;-10.689;-36.984;2802502;19.975
2169.0;Japaratuba - SE;-10.593;-36.94;2803302;364.899
2172.0;Laranjeiras - SE;-10.806000000000001;-37.17;2803609;162.28
2176.0;Maruim - SE;-10.738;-37.082;2804003;93.771
2189.0;Pirambu - SE;-10.738;-36.856;2805307;205.879
2195.0;Riachuelo - SE;-10.728;-37.187;2805901;78.938
2197.0;Rosário do Catete - SE;-10.696;-37.031;2806107;105.66
2201.0;Santa Rosa de Lima - SE;-10.646;-37.194;2806503;67.607
2202.0;Santo Amaro das Brotas - SE;-10.789;-37.054;2806602;234.156
2208.0;Siriri - SE;-10.604;-37.113;2807204;165.813
2141.0;Areia Branca - SE;-10.758;-37.315;2800506;146.677
2146.0;Campo do Brito - SE;-10.733;-37.493;2801009;201.725
2165.0;Itabaiana - SE;-10.685;-37.425;2802908;336.693
2173.0;Macambira - SE;-10.666;-37.541;2803708;136.937
2175.0;Malhador - SE;-10.658;-37.305;2803906;100.941
2177.0;Moita Bonita - SE;-10.578;-37.343;2804102;95.819
2204.0;São Domingos - SE;-10.791;-37.568;2806800;102.47
2140.0;Arauá - SE;-11.262;-37.62;2800407;198.746
2144.0;Boquim - SE;-11.147;-37.621;2800670;205.939
2166.0;Itabaianinha - SE;-11.274000000000001;-37.79;2803005;493.313
2171.0;Lagarto - SE;-10.917;-37.65;2803500;969.577
2187.0;Pedrinhas - SE;-11.192;-37.674;2805109;33.942
2194.0;Riachão do Dantas - SE;-11.069;-37.725;2805802;531.474
2198.0;Salgado - SE;-11.032;-37.475;2806206;247.828
2207.0;Simão Dias - SE;-10.738;-37.811;2807105;564.69
2139.0;Aracaju - SE;-10.911;-37.072;2800308;181.857
2142.0;Barra dos Coqueiros - SE;-10.909;-37.039;2800605;90.322
2157.0;Estância - SE;-11.268;-37.438;2802106;644.083
2164.0;Indiaroba - SE;-11.519;-37.512;2802809;313.525
2168.0;Itaporanga d'Ajuda - SE;-10.998;-37.311;2803203;739.925
2184.0;Nossa Senhora do Socorro - SE;-10.855;-37.126;2804805;156.771
2199.0;Santa Luzia do Itanhy - SE;-11.350999999999999;-37.448;2806305;325.732
2203.0;São Cristóvão - SE;-11.015;-37.206;2806701;436.863
2212.0;Umbaúba - SE;-11.383;-37.658;2807600;118.856
2153.0;Cristinápolis - SE;-11.475999999999999;-37.755;2801702;236.186
2191.0;Poço Verde - SE;-10.708;-38.183;2805505;440.133
2210.0;Tobias Barreto - SE;-11.184;-37.998;2807402;1021.308
2211.0;Tomar do Geru - SE;-11.373;-37.841;2807501;304.903
2250.0;Angical - BA;-12.007;-44.694;2901403;1528.277
2261.0;Baianópolis - BA;-12.306;-44.535;2902500;3342.561
2268.0;Barreiras - BA;-12.153;-44.99;2903201;7859.225
2310.0;Catolândia - BA;-12.318;-44.861;2907400;642.568
2330.0;Cotegipe - BA;-12.028;-44.258;2909406;4195.827
2333.0;Cristópolis - BA;-12.234;-44.421;2909703;1043.105
2347.0;Formosa do Rio Preto - BA;-11.048;-45.193;2911105;16303.864
2361.0;Santa Rita de Cássia - BA;-11.009;-44.519;2928406;5977.768
2499.0;Riachão das Neves - BA;-11.746;-44.91;2926202;5673.018
2525.0;São Desidério - BA;-12.363;-44.973;2928901;15157.005
2545.0;Tabocas do Brejo Velho - BA;-12.706;-44.007;2930907;1375.74
2586.0;Wanderley - BA;-12.12;-43.888;2933455;2959.513
2297.0;Canápolis - BA;-13.07;-44.202;2906105;437.218
2317.0;Cocos - BA;-14.184;-44.534;2908101;10227.365
2327.0;Coribe - BA;-13.829;-44.454;2909109;2478.506
2329.0;Correntina - BA;-13.343;-44.637;2909307;11921.676
2519.0;Santana - BA;-12.983;-44.051;2928208;1820.165
5495.0;Jaborandi - BA;-13.619;-44.433;2917359;9545.13
2102.0;São Félix do Coribe - BA;-13.402;-44.195;2929057;949.335
2263.0;Barra - BA;-11.089;-43.142;2902708;11414.405
2295.0;Campo Alegre de Lourdes - BA;-9.516;-43.011;2905909;2781.169
2308.0;Casa Nova - BA;-9.162;-40.971;2907202;9647.069
2369.0;Ibotirama - BA;-12.185;-43.221;2913200;1722.466
2453.0;Morpará - BA;-11.559;-43.281;2921609;1697.012
2481.0;Pilão Arcado - BA;-10.003;-42.504;2924405;11731.503
2497.0;Remanso - BA;-9.622;-42.081;2926004;4683.412
2538.0;Sento Sé - BA;-9.746;-41.885;2930204;12698.71
2572.0;Xique-Xique - BA;-10.822;-42.731;2933604;5502.329
2126.0;Buritirama - BA;-10.708;-43.631;2904753;3942.084
2089.0;Muquém de São Francisco - BA;-12.065;-43.549;2922250;3637.579
2227.0;Itaguaçu da Bahia - BA;-11.012;-42.399;2915353;4451.27
2275.0;Bom Jesus da Lapa - BA;-13.255;-43.418;2903904;4200.133
2307.0;Carinhanha - BA;-14.305;-43.765;2907103;2737.183
2439.0;Malhada - BA;-14.336;-43.774;2920205;2008.353
2474.0;Paratinga - BA;-12.691;-43.184;2923704;2614.777
2106.0;Serra do Ramalho - BA;-13.572;-43.598;2930154;2593.231
2224.0;Feira da Mata - BA;-14.207;-44.281;2910776;1633.88
2107.0;Sítio do Mato - BA;-13.085;-43.465;2930758;1751.216
2229.0;Iuiú - BA;-14.414;-43.554;2917334;1485.729
2266.0;Barra do Mendes - BA;-11.81;-42.059;2903003;1540.803
2289.0;Cafarnaum - BA;-11.693999999999999;-41.468;2905305;675.253
2298.0;Canarana - BA;-11.685;-41.769;2906204;576.374
2312.0;Central - BA;-11.136;-42.113;2907608;602.414
2349.0;Gentio do Ouro - BA;-11.429;-42.506;2911303;3699.872
2360.0;Ibipeba - BA;-11.641;-42.011;2912400;1383.526
2368.0;Ibititá - BA;-11.547;-41.978;2913101;623.08
2383.0;Irecê - BA;-11.304;-41.856;2914604;319.028
2422.0;Jussara - BA;-11.047;-41.969;2918506;948.579
2454.0;Morro do Chapéu - BA;-11.55;-41.156;2921708;5741.65
2560.0;Uibaí - BA;-11.337;-42.133;2932408;550.994
2124.0;Barro Alto - BA;-11.761;-41.912;2903235;416.501
2122.0;América Dourada - BA;-11.455;-41.436;2901155;837.723
2136.0;João Dourado - BA;-11.35;-41.664;2918357;914.858
2581.0;São Gabriel - BA;-11.229;-41.912;2929255;1199.521
2236.0;Mulungu do Morro - BA;-11.966;-41.639;2922052;565.983
2237.0;Abaíra - BA;-13.25;-41.664;2900108;530.257
2241.0;Érico Cardoso - BA;-13.418;-42.14;2900504;701.417
2249.0;Andaraí - BA;-12.807;-41.331;2901304;1861.721
2264.0;Barra da Estiva - BA;-13.626;-41.327;2902807;1346.79
2276.0;Boninal - BA;-12.702;-41.828;2904001;934.012
2277.0;Boquira - BA;-12.823;-42.731;2904100;1482.651
2278.0;Botuporã - BA;-13.382;-42.523;2904209;645.528
2281.0;Brotas de Macaúbas - BA;-11.999;-42.626;2904506;2240.105
2324.0;Contendas do Sincorá - BA;-13.763;-41.041;2908804;1044.687
2358.0;Ibicoara - BA;-13.411;-41.285;2912202;849.835
2362.0;Ibipitanga - BA;-12.882;-42.486;2912509;954.373
2367.0;Ibitiara - BA;-12.652;-42.218;2913002;1847.572
2378.0;Ipupiara - BA;-11.82;-42.614;2914109;1061.155
2380.0;Iramaia - BA;-13.286;-40.951;2914307;1947.242
2381.0;Iraquara - BA;-12.249;-41.619;2914406;1029.407
2387.0;Itaeté - BA;-12.986;-40.973;2915007;1208.934
2409.0;Ituaçu - BA;-13.813;-41.297;2917201;1216.275
2423.0;Jussiape - BA;-13.517;-41.593;2918605;585.189
2430.0;Lençóis - BA;-12.563;-41.39;2919306;1277.083
2435.0;Macaúbas - BA;-13.019;-42.699;2919801;2994.15
2456.0;Mucugê - BA;-13.005;-41.371;2921906;2455.037
2469.0;Oliveira dos Brejinhos - BA;-12.317;-42.896;2923209;3512.69
2472.0;Palmeiras - BA;-12.529;-41.559;2923506;657.682
2473.0;Paramirim - BA;-13.443;-42.239;2923605;1170.133
2480.0;Piatã - BA;-13.152;-41.773;2924306;1713.759
2535.0;Seabra - BA;-12.419;-41.77;2929909;2517.294
2564.0;Utinga - BA;-12.082;-41.094;2932804;638.231
2582.0;Tanque Novo - BA;-13.546;-42.491;2931053;722.897
2093.0;Novo Horizonte - BA;-12.808;-42.168;2923035;609.181
2223.0;Caturama - BA;-13.329;-42.291;2907558;664.552
2219.0;Bonito - BA;-11.966;-41.267;2904050;726.615
2256.0;Aracatu - BA;-14.428;-41.462;2902005;1489.804
2282.0;Brumado - BA;-14.204;-41.665;2904605;2226.796
2286.0;Caculé - BA;-14.503;-42.222;2905008;668.362
2288.0;Caetité - BA;-14.069;-42.475;2905206;2442.895
2302.0;Candiba - BA;-14.411;-42.867;2906600;417.975
2323.0;Condeúba - BA;-14.895;-41.969;2908705;1285.927
2326.0;Cordeiros - BA;-15.039;-41.935;2909000;535.486
2337.0;Dom Basílio - BA;-13.76;-41.771;2910107;676.899
2353.0;Guanambi - BA;-14.223;-42.781;2911709;1296.654
2356.0;Ibiassucê - BA;-14.259;-42.257;2912004;426.669
2371.0;Igaporã - BA;-13.773;-42.714;2913408;832.523
2431.0;Licínio de Almeida - BA;-14.682;-42.508;2919405;843.39
2440.0;Malhada de Pedras - BA;-14.388;-41.879;2920304;529.056
2455.0;Mortugaba - BA;-15.023;-42.368;2921807;612.222
2471.0;Palmas de Monte Alto - BA;-14.267;-43.162;2923407;2524.853
2482.0;Pindaí - BA;-14.493;-42.687;2924504;614.094
2484.0;Piripá - BA;-14.94;-41.72;2924702;439.628
2494.0;Presidente Jânio Quadros - BA;-14.689;-41.678;2925709;1185.147
2501.0;Riacho de Santana - BA;-13.609;-42.939;2926400;2582.401
2505.0;Rio do Antônio - BA;-14.411;-42.076;2926806;814.37
2562.0;Urandi - BA;-14.771;-42.655;2932606;969.447
2134.0;Guajeru - BA;-14.547;-41.94;2911659;936.089
2574.0;Maetinga - BA;-14.663;-41.492;2919959;681.661
2231.0;Lagoa Real - BA;-14.035;-42.142;2918753;877.431
2234.0;Matina - BA;-13.909;-42.849;2921054;775.737
2222.0;Caraíbas - BA;-14.6;-41.335;2906899;805.629
2254.0;Antônio Gonçalves - BA;-10.573;-40.274;2901809;313.951
2291.0;Caldeirão Grande - BA;-11.02;-40.303;2905503;454.944
2296.0;Campo Formoso - BA;-10.509;-40.321;2906006;7258.676
2414.0;Jaguarari - BA;-10.26;-40.196;2917706;2456.609
2451.0;Mirangaba - BA;-10.954;-40.576;2921401;1697.947
2483.0;Pindobaçu - BA;-10.743;-40.363;2924603;496.281
2537.0;Senhor do Bonfim - BA;-10.463;-40.191;2930105;827.487
2132.0;Filadélfia - BA;-10.741;-40.133;2910859;570.067
2214.0;Andorinha - BA;-10.345;-39.833;2901353;1247.613
2110.0;Umburanas - BA;-10.733;-41.326;2932457;1670.424
2097.0;Ponto Novo - BA;-10.862;-40.134;2925253;497.396
2262.0;Baixa Grande - BA;-11.96;-40.168;2902609;946.646
2274.0;Boa Vista do Tupim - BA;-12.66;-40.609;2903805;2811.232
2287.0;Caém - BA;-11.091;-40.435;2905107;548.379
2363.0;Ibiquera - BA;-12.651;-40.934;2912608;945.299
2384.0;Itaberaba - BA;-12.528;-40.307;2914703;2343.505
2412.0;Jacobina - BA;-11.181;-40.518;2917508;2358.69
2427.0;Lajedinho - BA;-12.356;-40.906;2919009;776.06
2433.0;Macajuba - BA;-12.136;-40.36;2919603;650.301
2438.0;Mairi - BA;-11.711;-40.149;2920106;952.6
2449.0;Miguel Calmon - BA;-11.429;-40.595;2921203;1568.216
2458.0;Mundo Novo - BA;-11.859;-40.472;2922102;1493.344
2485.0;Piritiba - BA;-11.73;-40.555;2924801;975.572
2509.0;Ruy Barbosa - BA;-12.284;-40.494;2927200;2171.509
2567.0;Várzea do Poço - BA;-11.529;-40.32;2933109;204.914
2128.0;Capim Grosso - BA;-11.381;-40.013;2906873;334.418
2584.0;Várzea Nova - BA;-11.259;-40.942;2933158;1192.932
2103.0;São José do Jacuípe - BA;-11.412;-39.867;2929370;402.431
2099.0;Quixabeira - BA;-11.412;-40.128;2925931;387.677
2095.0;Ourolândia - BA;-10.97;-41.083;2923357;1489.243
2238.0;Abaré - BA;-8.721;-39.115;2900207;1484.868
2313.0;Chorrochó - BA;-8.98;-39.094;2907707;3005.318
2421.0;Juazeiro - BA;-9.414;-40.503;2918407;6500.52
2436.0;Macururé - BA;-9.168;-39.058;2919900;2294.253
2109.0;Sobradinho - BA;-9.455;-40.823;2930774;1238.923
2304.0;Cansanção - BA;-10.671;-39.498;2906808;1336.754
2343.0;Euclides da Cunha - BA;-10.508;-39.014;2910701;2028.421
2407.0;Itiúba - BA;-10.691;-39.853;2917003;1722.754
2452.0;Monte Santo - BA;-10.438;-39.333;2921500;3186.382
2495.0;Queimadas - BA;-10.978;-39.624;2925808;2027.875
2555.0;Tucano - BA;-10.963;-38.787;2931905;2799.152
2129.0;Canudos - BA;-9.964;-39.164;2906824;3214.223
2576.0;Nordestina - BA;-10.823;-39.428;2922656;468.889
2257.0;Araci - BA;-11.333;-38.967;2902104;1556.141
2272.0;Biritinga - BA;-11.617;-38.8;2903607;550.079
2300.0;Candeal - BA;-11.808;-39.119;2906402;445.097
2320.0;Conceição do Coité - BA;-11.564;-39.283;2908408;1016.006
2370.0;Ichu - BA;-11.749;-39.192;2913309;127.668
2428.0;Lamarão - BA;-11.783;-38.9;2919108;209.012
2541.0;Serrinha - BA;-11.664;-39.008;2930501;624.228
2551.0;Teofilândia - BA;-11.489;-38.998;2931509;335.535
2127.0;Capela do Alto Alegre - BA;-11.668;-39.838;2906857;649.433
2133.0;Gavião - BA;-11.471;-39.784;2911253;369.878
2090.0;Nova Fátima - BA;-11.606;-39.631;2922730;349.897
2101.0;São Domingos - BA;-11.503;-39.542;2928950;326.947
2240.0;Água Fria - BA;-11.867;-38.767;2900405;661.859
2251.0;Anguera - BA;-12.151;-39.246;2901502;177.044
2253.0;Antônio Cardoso - BA;-12.435;-39.12;2901700;294.452
2309.0;Castro Alves - BA;-12.766;-39.428;2907301;711.735
2325.0;Coração de Maria - BA;-12.233;-38.75;2908903;348.161
2339.0;Elísio Medrado - BA;-12.946;-39.522;2910305;193.527
2344.0;Feira de Santana - BA;-12.267;-38.967;2910800;1337.993
2355.0;Iaçu - BA;-12.767;-40.212;2911907;2451.422
2375.0;Ipecaetá - BA;-12.3;-39.308;2913804;369.889
2377.0;Ipirá - BA;-12.158;-39.737;2914000;3060.263
2382.0;Irará - BA;-12.05;-38.767;2914505;277.792
2470.0;Ouriçangas - BA;-12.017;-38.617;2923308;155.087
2478.0;Pedrão - BA;-12.15;-38.65;2924108;159.804
2521.0;Santa Teresinha - BA;-12.772;-39.523;2928505;707.238
2540.0;Serra Preta - BA;-12.16;-39.332;2930402;536.488
2547.0;Tanquinho - BA;-11.979;-39.104;2931103;219.849
2579.0;Rafael Jambeiro - BA;-12.408;-39.501;2925956;1207.219
2578.0;Pintadas - BA;-11.813;-39.909;2924652;545.588
2228.0;Itatim - BA;-12.712;-39.698;2916856;583.446
2242.0;Aiquara - BA;-14.129;-39.888;2900603;159.692
2246.0;Amargosa - BA;-13.03;-39.605;2901007;463.185
2279.0;Brejões - BA;-13.104;-39.796;2904308;480.833
2331.0;Cravolândia - BA;-13.359;-39.815;2909505;162.171
2379.0;Irajuba - BA;-13.251;-40.084;2914208;413.515
2388.0;Itagi - BA;-14.163;-40.006;2915106;259.19
2404.0;Itaquara - BA;-13.451;-39.941;2916708;322.979
2406.0;Itiruçu - BA;-13.532;-40.15;2916906;313.707
2413.0;Jaguaquara - BA;-13.531;-39.971;2917607;928.242
2417.0;Jequié - BA;-13.858;-40.084;2918001;3227.343
2419.0;Jiquiriçá - BA;-13.257;-39.572;2918209;239.403
2420.0;Jitaúna - BA;-14.019;-39.889;2918308;218.923
2424.0;Lafaiete Coutinho - BA;-13.656;-40.213;2918704;405.39
2425.0;Laje - BA;-13.182;-39.425;2918803;457.74
2442.0;Maracás - BA;-13.441;-40.431;2920502;2253.087
2445.0;Marcionílio Souza - BA;-13.003;-40.531;2920809;1277.201
2450.0;Milagres - BA;-12.87;-39.859;2921302;284.38
2461.0;Mutuípe - BA;-13.229;-39.505;2922409;283.206
2465.0;Nova Itarana - BA;-13.027;-40.069;2922805;470.435
2516.0;Santa Inês - BA;-13.292;-39.819;2927903;315.657
2530.0;São Miguel das Matas - BA;-13.048;-39.456;2929404;214.409
2232.0;Lajedo do Tabocal - BA;-13.475;-40.224;2919058;431.896
2215.0;Apuarema - BA;-13.856;-39.744;2901957;154.857
2248.0;Anagé - BA;-14.612;-41.136;2901205;1947.543
2265.0;Barra do Choça - BA;-14.881;-40.579;2902906;783.135
2271.0;Belo Campo - BA;-15.038;-41.26;2903508;629.068
2273.0;Boa Nova - BA;-14.363;-40.208;2903706;868.792
2284.0;Caatiba - BA;-14.977;-40.408;2904803;515.862
2303.0;Cândido Sales - BA;-15.505;-41.239;2906709;1617.665
2336.0;Dário Meira - BA;-14.436;-39.908;2910008;445.417
2441.0;Manoel Vitorino - BA;-14.145;-40.243;2920403;2231.625
2464.0;Nova Canaã - BA;-14.794;-40.142;2922706;853.696
2487.0;Planalto - BA;-14.67;-40.471;2925006;883.769
2569.0;Vitória da Conquista - BA;-14.866;-40.839;2933307;3356.886
2235.0;Mirante - BA;-14.242;-40.773;2921450;1083.666
2218.0;Bom Jesus da Serra - BA;-14.372;-40.504;2903953;421.536
2221.0;Caetanos - BA;-14.338;-40.91;2905156;774.593
2395.0;Itambé - BA;-15.245;-40.624;2915809;1407.314
2401.0;Itapetinga - BA;-15.249;-40.248;2916401;1627.518
2405.0;Itarantim - BA;-15.66;-40.066;2916807;1805.126
2434.0;Macarani - BA;-15.568;-40.423;2919702;1287.523
2437.0;Maiquinique - BA;-15.621;-40.266;2920007;491.982
2100.0;Ribeirão do Largo - BA;-15.459;-40.739;2926657;1271.35
2328.0;Coronel João Sá - BA;-10.284;-37.926;2909208;883.519
2350.0;Glória - BA;-9.339;-38.257;2911402;1255.562
2418.0;Jeremoabo - BA;-10.067;-38.35;2918100;4656.267
2477.0;Paulo Afonso - BA;-9.408;-38.222;2924009;1579.722
2479.0;Pedro Alexandre - BA;-10.014;-37.894;2924207;896.074
2513.0;Santa Brígida - BA;-9.736;-38.126;2927606;882.809
2108.0;Sítio do Quinto - BA;-10.35;-38.217;2930766;700.167
2239.0;Acajutiba - BA;-11.662;-38.017;2900306;180.154
2243.0;Alagoinhas - BA;-12.136;-38.419;2900702;752.378
2252.0;Antas - BA;-10.4;-38.333;2901601;321.606
